,slugSeason,nameTeam,namePlayer,statusPlayer,isFinalSeason,isWaived,isOnRoster,isNonGuaranteed,isTeamOption,isPlayerOption,typeContractDetail,value
515,2022-23,Indiana Pacers,Myles Turner,current roster,1,0,1,0,0,0,Guaranteed,18000000.0
516,2020-21,Indiana Pacers,Oshae Brissett,current roster,1,0,1,0,0,0,Guaranteed,99020.0
517,2020-21,Indiana Pacers,TJ McConnell,current roster,1,0,1,0,0,0,Guaranteed,3500000.0
518,2020-21,Indiana Pacers,TJ Warren,current roster,0,0,1,0,0,0,Guaranteed,12000000.0
519,2021-22,Indiana Pacers,TJ Warren,current roster,1,0,1,0,0,0,Guaranteed,12940000.0
520,2021-22,Los Angeles Clippers,Amir Coffey,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
521,2020-21,Los Angeles Clippers,Daniel Oturu,current roster,0,0,1,0,0,0,Guaranteed,898310.0
522,2021-22,Los Angeles Clippers,Daniel Oturu,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
523,2022-23,Los Angeles Clippers,Daniel Oturu,current roster,1,0,1,0,0,0,Qualifying Offer,1919247.0
524,2020-21,Los Angeles Clippers,DeMarcus Cousins,current roster,1,0,1,0,0,0,Guaranteed,110998.0
525,2020-21,Los Angeles Clippers,Ivica Zubac,current roster,0,0,1,0,0,0,Guaranteed,7000000.0
526,2021-22,Los Angeles Clippers,Ivica Zubac,current roster,1,0,1,0,0,0,Guaranteed,7518518.0
527,2022-23,Los Angeles Clippers,Ivica Zubac,current roster,0,0,1,0,1,0,Team Option,7518518.0
528,2020-21,Los Angeles Clippers,Kawhi Leonard,current roster,0,0,1,0,0,0,Guaranteed,34379100.0
529,2021-22,Los Angeles Clippers,Kawhi Leonard,current roster,1,0,1,0,0,1,Player Option,36016200.0
530,2020-21,Los Angeles Clippers,Luke Kennard,current roster,0,0,1,0,0,0,Guaranteed,5273826.0
531,2021-22,Los Angeles Clippers,Luke Kennard,current roster,0,0,1,0,0,0,Guaranteed,12727273.0
532,2022-23,Los Angeles Clippers,Luke Kennard,current roster,0,0,1,0,0,0,Guaranteed,13745455.0
533,2023-24,Los Angeles Clippers,Luke Kennard,current roster,1,0,1,0,0,0,Guaranteed,14763636.0
534,2024-25,Los Angeles Clippers,Luke Kennard,current roster,0,0,1,0,1,0,Team Option,14763636.0
535,2020-21,Los Angeles Clippers,Marcus Morris,current roster,0,0,1,0,0,0,Guaranteed,14883721.0
536,2021-22,Los Angeles Clippers,Marcus Morris,current roster,0,0,1,0,0,0,Guaranteed,15627907.0
537,2022-23,Los Angeles Clippers,Marcus Morris,current roster,0,0,1,0,0,0,Guaranteed,16372093.0
538,2023-24,Los Angeles Clippers,Marcus Morris,current roster,1,0,1,0,0,0,Guaranteed,17116279.0
539,2020-21,Los Angeles Clippers,Nicolas Batum,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
540,2020-21,Los Angeles Clippers,Patrick Beverley,current roster,0,0,1,0,0,0,Guaranteed,13333333.0
541,2021-22,Los Angeles Clippers,Patrick Beverley,current roster,1,0,1,0,0,0,Guaranteed,14320987.0
542,2020-21,Los Angeles Clippers,Patrick Patterson,current roster,1,0,1,0,0,0,Guaranteed,3077704.0
543,2020-21,Los Angeles Clippers,Paul George,current roster,0,0,1,0,0,0,Guaranteed,35450412.0
544,2021-22,Los Angeles Clippers,Paul George,current roster,0,0,1,0,0,0,Guaranteed,39344900.0
545,2022-23,Los Angeles Clippers,Paul George,current roster,0,0,1,0,0,0,Guaranteed,42492492.0
546,2023-24,Los Angeles Clippers,Paul George,current roster,0,0,1,0,0,0,Guaranteed,45640084.0
547,2024-25,Los Angeles Clippers,Paul George,current roster,1,0,1,0,0,1,Player Option,48787676.0
548,2020-21,Los Angeles Clippers,Rajon Rondo,current roster,0,0,1,0,0,0,Guaranteed,8250000.0
549,2021-22,Los Angeles Clippers,Rajon Rondo,current roster,1,0,1,0,0,0,Guaranteed,8250000.0
550,2020-21,Los Angeles Clippers,Reggie Jackson,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
551,2020-21,Los Angeles Clippers,Serge Ibaka,current roster,0,0,1,0,0,0,Guaranteed,9258000.0
552,2021-22,Los Angeles Clippers,Serge Ibaka,current roster,1,0,1,0,0,1,Player Option,9720900.0
553,2020-21,Los Angeles Clippers,Terance Mann,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
554,2021-22,Los Angeles Clippers,Terance Mann,current roster,1,0,1,1,0,0,Non-Guaranteed,1782621.0
555,2022-23,Los Angeles Clippers,Terance Mann,current roster,0,0,1,0,1,0,Team Option,1930681.0
556,2020-21,Los Angeles Lakers,Alex Caruso,current roster,1,0,1,0,0,0,Guaranteed,2750000.0
557,2020-21,Los Angeles Lakers,Alfonzo McKinnie,current roster,0,0,1,0,0,0,Guaranteed,1762796.0
558,2021-22,Los Angeles Lakers,Alfonzo McKinnie,current roster,0,0,1,1,0,0,Non-Guaranteed,1910860.0
559,2022-23,Los Angeles Lakers,Alfonzo McKinnie,current roster,1,0,1,1,0,0,Non-Guaranteed,2165298.0
560,2020-21,Los Angeles Lakers,Andre Drummond,current roster,1,0,1,0,0,0,Guaranteed,554988.0
561,2020-21,Los Angeles Lakers,Anthony Davis,current roster,0,0,1,0,0,0,Guaranteed,32742000.0
562,2021-22,Los Angeles Lakers,Anthony Davis,current roster,0,0,1,0,0,0,Guaranteed,35361360.0
563,2022-23,Los Angeles Lakers,Anthony Davis,current roster,0,0,1,0,0,0,Guaranteed,37980720.0
564,2023-24,Los Angeles Lakers,Anthony Davis,current roster,0,0,1,0,0,0,Guaranteed,40600080.0
565,2024-25,Los Angeles Lakers,Anthony Davis,current roster,1,0,1,0,0,0,Early Termination,43219440.0
566,2020-21,Los Angeles Lakers,Ben McLemore,current roster,1,0,1,0,0,0,Guaranteed,455090.0
567,2020-21,Los Angeles Lakers,Damian Jones,E,0,0,0,0,0,0,Not With Team,110998.0
568,2020-21,Los Angeles Lakers,Damian Jones  E,current roster,1,0,1,0,0,0,Not With Team,110998.0
569,2020-21,Los Angeles Lakers,Dennis Schroder,current roster,1,0,1,0,0,0,Guaranteed,16000000.0
570,2020-21,Los Angeles Lakers,Jared Dudley,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
571,2020-21,Los Angeles Lakers,Jordan Bell,W,0,0,0,0,0,0,Not With Team,580062.0
572,2020-21,Los Angeles Lakers,Kentavious CaldwellPope,current roster,0,0,1,0,0,0,Guaranteed,12073020.0
573,2021-22,Los Angeles Lakers,Kentavious CaldwellPope,current roster,0,0,1,0,0,0,Guaranteed,13038862.0
574,2022-23,Los Angeles Lakers,Kentavious CaldwellPope,current roster,1,0,1,1,0,0,Non-Guaranteed,14004703.0
575,2021-22,Los Angeles Lakers,Kostas Antetokounmpo,current roster,1,0,1,0,0,0,Qualifying Offer,1729217.0
576,2020-21,Los Angeles Lakers,Kyle Kuzma,current roster,0,0,1,0,0,0,Guaranteed,3562178.0
577,2021-22,Los Angeles Lakers,Kyle Kuzma,current roster,0,0,1,0,0,0,Guaranteed,13000000.0
578,2022-23,Los Angeles Lakers,Kyle Kuzma,current roster,0,0,1,0,0,0,Guaranteed,13000000.0
579,2023-24,Los Angeles Lakers,Kyle Kuzma,current roster,1,0,1,0,0,1,Player Option,13000000.0
580,2020-21,Los Angeles Lakers,LeBron James,current roster,0,0,1,0,0,0,Guaranteed,39219566.0
581,2021-22,Los Angeles Lakers,LeBron James,current roster,0,0,1,0,0,0,Guaranteed,41180544.0
582,2022-23,Los Angeles Lakers,LeBron James,current roster,1,0,1,0,0,0,Guaranteed,44474988.0
583,2020-21,Los Angeles Lakers,Luol Deng,W,0,0,0,0,0,0,Not With Team,5000000.0
584,2021-22,Los Angeles Lakers,Luol Deng,W,0,0,0,0,0,0,Not With Team,5000000.0
585,2020-21,Los Angeles Lakers,Marc Gasol,current roster,0,0,1,0,0,0,Guaranteed,2564753.0
586,2021-22,Los Angeles Lakers,Marc Gasol,current roster,1,0,1,0,0,0,Guaranteed,2692991.0
587,2020-21,Los Angeles Lakers,Markieff Morris,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
588,2020-21,Los Angeles Lakers,Montrezl Harrell,current roster,0,0,1,0,0,0,Guaranteed,9258000.0
589,2021-22,Los Angeles Lakers,Montrezl Harrell,current roster,1,0,1,0,0,1,Player Option,9720900.0
590,2020-21,Los Angeles Lakers,Quinn Cook,W,0,0,0,0,0,0,Not With Team,1000000.0
591,2020-21,Los Angeles Lakers,Quinn Cook  W,current roster,1,0,1,0,0,0,Not With Team,797183.0
592,2020-21,Los Angeles Lakers,Talen HortonTucker,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
593,2021-22,Los Angeles Lakers,Talen HortonTucker,current roster,1,0,1,0,0,0,Qualifying Offer,1897476.0
594,2020-21,Los Angeles Lakers,Wesley Matthews,current roster,1,0,1,0,0,0,Guaranteed,3623000.0
595,2020-21,Memphis Grizzlies,Brandon Clarke,current roster,0,0,1,0,0,0,Guaranteed,2602920.0
596,2021-22,Memphis Grizzlies,Brandon Clarke,current roster,0,0,1,0,0,0,Guaranteed,2726880.0
597,2022-23,Memphis Grizzlies,Brandon Clarke,current roster,0,0,1,0,1,0,Team Option,4343920.0
598,2023-24,Memphis Grizzlies,Brandon Clarke,current roster,1,0,1,0,0,0,Qualifying Offer,6259589.0
599,2020-21,Memphis Grizzlies,Dakari Johnson,W,0,0,0,0,0,0,Not With Team,459414.0
600,2020-21,Memphis Grizzlies,De'Anthony Melton,current roster,0,0,1,0,0,0,Guaranteed,9571712.0
601,2021-22,Memphis Grizzlies,De'Anthony Melton,current roster,0,0,1,0,0,0,Guaranteed,8805976.0
602,2022-23,Memphis Grizzlies,De'Anthony Melton,current roster,0,0,1,0,0,0,Guaranteed,8250000.0
603,2023-24,Memphis Grizzlies,De'Anthony Melton,current roster,1,0,1,1,0,0,Non-Guaranteed,8000000.0
604,2020-21,Memphis Grizzlies,Desmond Bane,current roster,0,0,1,0,0,0,Guaranteed,1936440.0
605,2021-22,Memphis Grizzlies,Desmond Bane,current roster,0,0,1,0,0,0,Guaranteed,2033160.0
606,2022-23,Memphis Grizzlies,Desmond Bane,current roster,0,0,1,0,1,0,Team Option,2130240.0
607,2023-24,Memphis Grizzlies,Desmond Bane,current roster,0,0,1,0,1,0,Team Option,3845083.0
608,2024-25,Memphis Grizzlies,Desmond Bane,current roster,1,0,1,0,0,0,Qualifying Offer,5767625.0
609,2020-21,Memphis Grizzlies,Dillon Brooks,current roster,0,0,1,0,0,0,Guaranteed,11400000.0
610,2021-22,Memphis Grizzlies,Dillon Brooks,current roster,0,0,1,0,0,0,Guaranteed,12200000.0
611,2022-23,Memphis Grizzlies,Dillon Brooks,current roster,1,0,1,0,0,0,Guaranteed,11400000.0
612,2020-21,Memphis Grizzlies,Dion Waiters,W,0,0,0,0,0,0,Not With Team,12650000.0
613,2020-21,Memphis Grizzlies,Gorgui Dieng,W,0,0,0,0,0,0,Not With Team,16587688.0
614,2020-21,Memphis Grizzlies,Grayson Allen,current roster,0,0,1,0,0,0,Guaranteed,2545320.0
615,2021-22,Memphis Grizzlies,Grayson Allen,current roster,0,0,1,0,0,0,Guaranteed,4054695.0
616,2022-23,Memphis Grizzlies,Grayson Allen,current roster,1,0,1,0,0,0,Qualifying Offer,5842815.0
617,2020-21,Memphis Grizzlies,Ja Morant,current roster,0,0,1,0,0,0,Guaranteed,9166800.0
618,2021-22,Memphis Grizzlies,Ja Morant,current roster,0,0,1,0,0,0,Guaranteed,9603360.0
619,2022-23,Memphis Grizzlies,Ja Morant,current roster,0,0,1,0,1,0,Team Option,12119440.0
620,2023-24,Memphis Grizzlies,Ja Morant,current roster,1,0,1,0,0,0,Qualifying Offer,15815869.0
621,2020-21,Memphis Grizzlies,Jaren Jackson Jr,current roster,0,0,1,0,0,0,Guaranteed,7257360.0
622,2021-22,Memphis Grizzlies,Jaren Jackson Jr,current roster,0,0,1,0,0,0,Guaranteed,9180560.0
623,2022-23,Memphis Grizzlies,Jaren Jackson Jr,current roster,1,0,1,0,0,0,Qualifying Offer,12109159.0
624,2020-21,Memphis Grizzlies,John Konchar,current roster,0,0,1,0,0,0,Guaranteed,2100000.0
625,2021-22,Memphis Grizzlies,John Konchar,current roster,0,0,1,0,0,0,Guaranteed,2200000.0
626,2022-23,Memphis Grizzlies,John Konchar,current roster,0,0,1,1,0,0,Non-Guaranteed,2300000.0
627,2023-24,Memphis Grizzlies,John Konchar,current roster,1,0,1,1,0,0,Non-Guaranteed,2400000.0
628,2020-21,Memphis Grizzlies,Jonas Valanciunas,current roster,0,0,1,0,0,0,Guaranteed,15000000.0
629,2021-22,Memphis Grizzlies,Jonas Valanciunas,current roster,1,0,1,0,0,0,Guaranteed,14000000.0
630,2020-21,Memphis Grizzlies,Jontay Porter,current roster,0,0,1,0,0,0,Guaranteed,1900000.0
631,2021-22,Memphis Grizzlies,Jontay Porter,current roster,0,0,1,1,0,0,Non-Guaranteed,1950000.0
632,2022-23,Memphis Grizzlies,Jontay Porter,current roster,1,0,1,1,0,0,Non-Guaranteed,2000000.0
633,2020-21,Memphis Grizzlies,Justise Winslow,current roster,1,0,1,0,0,0,Guaranteed,13000000.0
634,2021-22,Memphis Grizzlies,Justise Winslow,current roster,0,0,1,0,1,0,Team Option,13000000.0
635,2020-21,Memphis Grizzlies,Kyle Anderson,current roster,0,0,1,0,0,0,Guaranteed,9505100.0
636,2021-22,Memphis Grizzlies,Kyle Anderson,current roster,1,0,1,0,0,0,Guaranteed,9937150.0
637,2020-21,Memphis Grizzlies,Mario Hezonja,W,0,0,0,0,0,0,Not With Team,1977011.0
638,2020-21,Memphis Grizzlies,Marko Guduric,W,0,0,0,0,0,0,Not With Team,2750000.0
639,2020-21,Memphis Grizzlies,Tim Frazier,E,0,0,0,0,0,0,Not With Team,110998.0
640,2020-21,Memphis Grizzlies,Tyus Jones,current roster,0,0,1,0,0,0,Guaranteed,8817143.0
641,2021-22,Memphis Grizzlies,Tyus Jones,current roster,1,0,1,0,0,0,Guaranteed,8376286.0
642,2020-21,Memphis Grizzlies,Xavier Tillman Sr,current roster,0,0,1,0,0,0,Guaranteed,1300000.0
643,2021-22,Memphis Grizzlies,Xavier Tillman Sr,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
644,2022-23,Memphis Grizzlies,Xavier Tillman Sr,current roster,1,0,1,0,0,0,Guaranteed,1782621.0
645,2023-24,Memphis Grizzlies,Xavier Tillman Sr,current roster,0,0,1,0,1,0,Team Option,1930681.0
646,2020-21,Miami Heat,AJ Hammons,W,0,0,0,0,0,0,Not With Team,350087.0
647,2020-21,Miami Heat,Andre Iguodala,current roster,1,0,1,0,0,0,Guaranteed,15000000.0
648,2021-22,Miami Heat,Andre Iguodala,current roster,0,0,1,0,1,0,Team Option,15000000.0
649,2020-21,Miami Heat,Bam Adebayo,current roster,0,0,1,0,0,0,Guaranteed,5115492.0
650,2021-22,Miami Heat,Bam Adebayo,current roster,0,0,1,0,0,0,Guaranteed,28103500.0
651,2022-23,Miami Heat,Bam Adebayo,current roster,0,0,1,0,0,0,Guaranteed,30351780.0
652,2023-24,Miami Heat,Bam Adebayo,current roster,0,0,1,0,0,0,Guaranteed,32600060.0
653,2024-25,Miami Heat,Bam Adebayo,current roster,1,0,1,0,0,0,Guaranteed,34848340.0
654,2020-21,Miami Heat,Duncan Robinson,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
655,2021-22,Miami Heat,Duncan Robinson,current roster,1,0,1,0,0,0,Qualifying Offer,4736102.0
656,2021-22,Miami Heat,Gabe Vincent,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
657,2020-21,Miami Heat,Goran Dragic,current roster,1,0,1,0,0,0,Guaranteed,18000000.0
658,2021-22,Miami Heat,Goran Dragic,current roster,0,0,1,0,1,0,Team Option,19440000.0
659,2020-21,Miami Heat,Jimmy Butler,current roster,0,0,1,0,0,0,Guaranteed,34379100.0
660,2021-22,Miami Heat,Jimmy Butler,current roster,0,0,1,0,0,0,Guaranteed,36016200.0
661,2022-23,Miami Heat,Jimmy Butler,current roster,1,0,1,0,0,1,Player Option,37653300.0
662,2020-21,Miami Heat,Kendrick Nunn,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
663,2021-22,Miami Heat,Kendrick Nunn,current roster,1,0,1,0,0,0,Qualifying Offer,4736102.0
664,2020-21,Miami Heat,KZ Okpala,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
665,2021-22,Miami Heat,KZ Okpala,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
666,2022-23,Miami Heat,KZ Okpala,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
667,2020-21,Miami Heat,Nemanja Bjelica,current roster,1,0,1,0,0,0,Guaranteed,7150000.0
668,2020-21,Miami Heat,Precious Achiuwa,current roster,0,0,1,0,0,0,Guaranteed,2582160.0
669,2021-22,Miami Heat,Precious Achiuwa,current roster,0,0,1,0,0,0,Guaranteed,2711280.0
670,2022-23,Miami Heat,Precious Achiuwa,current roster,0,0,1,0,1,0,Team Option,2840160.0
671,2023-24,Miami Heat,Precious Achiuwa,current roster,0,0,1,0,1,0,Team Option,4379527.0
672,2024-25,Miami Heat,Precious Achiuwa,current roster,1,0,1,0,0,0,Qualifying Offer,6275862.0
673,2020-21,Miami Heat,Ryan Anderson,W,0,0,0,0,0,0,Not With Team,5214583.0
674,2021-22,Miami Heat,Ryan Anderson,W,0,0,0,0,0,0,Not With Team,5214583.0
675,2020-21,Miami Heat,Trevor Ariza,current roster,1,0,1,0,0,0,Guaranteed,12800000.0
676,2020-21,Miami Heat,Tyler Herro,current roster,0,0,1,0,0,0,Guaranteed,3822240.0
677,2021-22,Miami Heat,Tyler Herro,current roster,0,0,1,0,0,0,Guaranteed,4004280.0
678,2022-23,Miami Heat,Tyler Herro,current roster,0,0,1,0,1,0,Team Option,5722116.0
